cdr_id,msisdn,call_type,start_time,duration_sec,destination,circle,roaming_flag,charged_amount
133075,9867842317,Incoming,2025-08-19 13:46:00,2765,9882152260,Karnataka,false,23.04
133076,9978158041,Incoming,2026-02-28 10:30:00,2093,9778723545,Chennai,false,17.44
133077,9533435588,Outgoing,2026-02-19 10:12:00,230,9259087799,Tamil Nadu,true,1.92
133078,9919366689,Outgoing,2026-01-07 10:16:00,283,9812576347,Punjab,false,2.36
133079,9612229971,Outgoing,2025-11-07 10:21:00,1353,9910559280,Odisha,false,11.28
133080,9936325482,Incoming,2026-01-12 12:15:00,3142,9711559117,Assam,false,26.18
133081,9958894190,Outgoing,2026-01-29 06:24:00,292,9911419975,Rajasthan,false,2.43
133082,9995034278,Outgoing,2025-09-21 12:26:00,679,9608682904,Punjab,false,5.66
133083,9983654556,Outgoing,2026-03-10 19:35:00,1847,9557620186,Tamil Nadu,false,15.39
133084,9937196625,Outgoing,2026-08-06 04:56:00,555,9806188014,Punjab,false,4.62
133085,9961535300,Incoming,2025-10-18 17:14:00,2245,9014590644,UP East,false,18.71
133086,9238285153,Outgoing,2026-05-11 22:37:00,1886,9074570229,Gujarat,false,15.72
133087,9924039619,Outgoing,2026-06-25 11:58:00,2111,9369337271,Kerala,false,17.59
133088,9557039032,Outgoing,2025-09-01 21:59:00,1694,9594019997,Odisha,false,14.12
133089,9284547066,Incoming,2026-03-30 12:59:00,3373,9273823732,UP East,false,28.11
133090,9130108797,Incoming,2025-10-28 18:03:00,1331,9420375435,Assam,false,11.09
133091,9559938913,Outgoing,2026-05-22 19:08:00,2431,9623285130,Maharashtra,false,20.26
133092,9585803522,Incoming,2025-10-28 12:54:00,2725,9452982688,Rajasthan,false,22.71
133093,9370616912,Outgoing,2026-07-02 18:04:00,1141,9047322311,Karnataka,false,9.51
133094,9753947818,Outgoing,2026-08-03 11:02:00,169,9086302430,Rajasthan,false,1.41
133095,9010950406,Incoming,2026-04-02 14:17:00,2861,9079626966,Mumbai,false,23.84
133096,9377857775,Outgoing,2025-12-17 08:31:00,2550,9660714080,Punjab,true,21.25
133097,9416108450,Incoming,2025-10-23 04:38:00,2321,9920321512,MP,false,19.34
133098,9658225449,Outgoing,2026-06-16 07:30:00,1546,9901281723,Andhra Pradesh,false,12.88
133099,9585803522,Outgoing,2026-03-25 14:43:00,2271,9848390634,Rajasthan,false,18.93
133100,9435088568,Outgoing,2025-11-12 11:19:00,2144,9797942466,Assam,false,17.87
133101,9361631556,Outgoing,2026-07-05 03:35:00,2994,9748400778,Gujarat,false,24.95
133102,9672939857,Outgoing,2025-12-10 23:15:00,213,9154558412,Chennai,false,1.77
133103,9381924979,Incoming,2025-08-31 08:40:00,1420,9368392062,Haryana,false,11.83
133104,9155928225,Outgoing,2026-01-04 21:14:00,2379,9142718067,MP,false,19.82
133105,9878886536,Outgoing,2026-01-22 07:57:00,1233,9901027095,Andhra Pradesh,false,10.28
133106,9826417842,Incoming,2025-12-07 17:25:00,1690,9908925990,UP West,false,14.08
133107,9072334986,Incoming,2026-04-29 05:47:00,400,9998955932,West Bengal,true,3.33
133108,9206953348,Incoming,2025-09-22 23:52:00,2269,9717212766,Maharashtra,false,18.91
133109,9626346064,Outgoing,2026-08-05 19:19:00,2946,9087921746,Rajasthan,false,24.55
133110,9890825533,Outgoing,2026-08-06 01:48:00,78,9664425940,West Bengal,false,0.65
133111,9510075677,Incoming,2026-06-12 13:36:00,2035,9906871524,Bihar,false,16.96
133112,9275087498,Outgoing,2025-10-04 15:44:00,2228,9203084819,Punjab,false,18.57
133113,9422634675,Outgoing,2025-12-10 11:09:00,3103,9360172235,Chennai,false,25.86
133114,9316479699,Incoming,2026-01-15 05:50:00,2496,9038261701,Maharashtra,false,20.80
133115,9420375435,Outgoing,2026-06-12 22:32:00,3405,9439779851,Haryana,false,28.38
133116,9901281723,Incoming,2025-08-18 11:45:00,719,9632466340,UP East,false,5.99
133117,9300890484,Incoming,2026-07-09 03:06:00,287,9763845246,Punjab,false,2.39
133118,9916707768,Outgoing,2026-03-08 07:03:00,2940,9182374891,Kolkata,false,24.50
133119,9321434555,Incoming,2026-04-05 14:30:00,1870,9416108450,Odisha,false,15.58
133120,9730729979,Outgoing,2026-06-27 07:45:00,3385,9609672328,MP,false,28.21
133121,9017498386,Outgoing,2025-12-02 01:50:00,3359,9291680295,Karnataka,false,27.99
133122,9826417842,Incoming,2026-07-09 23:00:00,2956,9427582923,UP West,false,24.63
133123,9984616189,Outgoing,2025-09-06 17:05:00,183,9778890936,West Bengal,false,1.52
133124,9184651840,Outgoing,2026-01-16 19:19:00,415,9547014460,Maharashtra,false,3.46
133125,9151845996,Incoming,2025-12-10 13:49:00,100,9815290082,Punjab,false,0.83
133126,9452982688,Incoming,2026-01-05 11:10:00,1893,9107697011,Kerala,false,15.78
133127,9416028817,Outgoing,2025-09-15 17:41:00,2116,9455033418,Delhi,false,17.63
133128,9086091750,Outgoing,2026-07-11 03:12:00,3574,9065164218,Punjab,false,29.78
133129,9807008463,Incoming,2026-01-04 03:29:00,3457,9796716218,Rajasthan,false,28.81
133130,9313678796,Outgoing,2026-03-09 01:08:00,1474,9106431298,West Bengal,false,12.28
133131,9623304410,Outgoing,2026-02-01 13:11:00,450,9259087799,Mumbai,false,3.75
133132,9684777684,Outgoing,2026-03-21 11:13:00,250,9516050219,Bihar,false,2.08
133133,9738680601,Outgoing,2025-10-10 15:03:00,2399,9024774974,Andhra Pradesh,false,19.99
133134,9573109165,Incoming,2026-01-24 15:42:00,886,9201436615,Bihar,false,7.38
133135,9242431938,Outgoing,2026-06-22 21:47:00,3089,9991659092,Tamil Nadu,false,25.74
133136,9587968564,Outgoing,2026-07-20 08:25:00,2111,9632466340,Bihar,false,17.59
133137,9852780178,Incoming,2025-10-24 18:04:00,1969,9340595040,Rajasthan,false,16.41
133138,9438301819,Incoming,2026-06-27 18:16:00,3273,9207627507,Odisha,false,27.27
133139,9228254626,Outgoing,2025-08-29 15:00:00,2065,9547014460,UP East,false,17.21
133140,9282756188,Incoming,2026-02-24 23:52:00,1843,9978564709,Gujarat,false,15.36
133141,9843931461,Outgoing,2025-10-13 08:07:00,1245,9373936459,Assam,false,10.38
133142,9907344482,Incoming,2025-11-04 13:16:00,509,9064354166,Kolkata,false,4.24
133143,9532742948,Incoming,2025-12-10 11:55:00,3148,9680862390,Karnataka,false,26.23
133144,9614256076,Incoming,2026-01-29 02:29:00,3073,9847355174,Delhi,false,25.61
133145,9040988054,Outgoing,2026-02-25 05:29:00,3487,9595982848,Karnataka,false,29.06
133146,9303771920,Outgoing,2025-12-07 03:47:00,2236,9812576347,Assam,false,18.63
133147,9794251413,Outgoing,2026-04-01 04:42:00,526,9325737452,Andhra Pradesh,false,4.38
133148,9623285130,Outgoing,2025-08-16 01:50:00,2512,9546552108,Assam,false,20.93
133149,9961535300,Incoming,2026-06-07 20:17:00,2125,9114217757,UP East,false,17.71
133150,9628422431,Outgoing,2026-02-03 02:53:00,1814,9573300557,Bihar,false,15.12
133151,9193368555,Outgoing,2026-01-23 10:23:00,2304,9837948417,Mumbai,false,19.20
133152,9321284528,Incoming,2025-11-13 00:46:00,2577,9160525441,Andhra Pradesh,false,21.48
133153,9822818672,Outgoing,2026-01-25 06:07:00,2929,9338926063,Gujarat,false,24.41
133154,9154558412,Incoming,2025-11-03 02:35:00,2247,9601239809,Punjab,false,18.73
133155,9398809993,Outgoing,2025-08-27 08:12:00,2387,9581082032,West Bengal,false,19.89
133156,9678936110,Incoming,2026-05-03 03:48:00,2989,9963951877,Karnataka,false,24.91
133157,9774389219,Outgoing,2026-05-11 21:38:00,1562,9790798596,Kolkata,false,13.02
133158,9861951594,Outgoing,2026-07-28 06:23:00,3440,9199093591,Maharashtra,false,28.67
133159,9865185140,Incoming,2025-12-21 03:43:00,789,9188707264,Kerala,false,6.58
133160,9334442903,Incoming,2026-07-21 09:39:00,3221,9003541961,UP West,false,26.84
133161,9226658063,Outgoing,2026-07-01 20:47:00,2838,9017069079,Bihar,false,23.65
133162,9501391277,Incoming,2026-05-15 02:45:00,819,9572237829,Karnataka,false,6.83
133163,9772453568,Outgoing,2025-11-12 05:35:00,2700,9371579682,Andhra Pradesh,false,22.50
133164,9728547586,Incoming,2026-02-23 14:20:00,2344,9974476741,UP West,false,19.53
133165,9268684760,Incoming,2026-02-05 19:33:00,3198,9788244076,Assam,false,26.65
133166,9256415707,Outgoing,2026-05-18 10:19:00,3172,9494048290,Kolkata,false,26.43
133167,9495024011,Incoming,2025-09-04 02:58:00,1311,9955512973,Assam,false,10.93
133168,9280025769,Outgoing,2025-09-02 07:38:00,1255,9448464065,UP East,false,10.46
133169,9086091750,Outgoing,2026-05-03 09:40:00,1742,9419423697,Punjab,false,14.52
133170,9729483133,Outgoing,2026-05-08 01:36:00,1550,9327980832,Delhi,true,12.92
133171,9724234404,Incoming,2026-07-16 10:52:00,83,9962850362,Karnataka,false,0.69
133172,9941114386,Outgoing,2025-08-30 11:01:00,1713,9190709640,Kerala,false,14.28
133173,9945424627,Incoming,2026-03-05 12:25:00,3559,9540043209,Punjab,false,29.66
133174,9425709568,Outgoing,2026-06-27 09:01:00,3197,9676065242,Tamil Nadu,false,26.64
133175,9053076264,Outgoing,2026-04-07 22:20:00,1829,9895381807,Bihar,false,15.24
133176,9878292863,Outgoing,2026-01-27 09:27:00,672,9742455446,Karnataka,false,5.60
133177,9270280541,Outgoing,2025-09-14 19:11:00,1842,9131833841,West Bengal,false,15.35
133178,9601122096,Incoming,2025-11-05 23:56:00,3179,9000780354,West Bengal,false,26.49
133179,9212701889,Outgoing,2026-06-14 05:22:00,1878,9140736554,Haryana,false,15.65
133180,9049333405,Incoming,2025-11-21 16:56:00,342,9721639898,Kolkata,false,2.85
133181,9434669687,Incoming,2026-01-12 18:13:00,7,9148065394,UP West,true,0.06
133182,9942631623,Outgoing,2026-07-12 21:24:00,1448,9836283011,Andhra Pradesh,false,12.07
133183,9091949746,Outgoing,2025-09-26 09:10:00,1141,9421841153,Kerala,false,9.51
133184,9614023148,Outgoing,2025-10-16 06:44:00,1557,9678650673,Karnataka,false,12.97
133185,9915323908,Incoming,2025-10-16 07:40:00,1118,9521083493,Tamil Nadu,false,9.32
133186,9558642272,Incoming,2026-03-30 05:22:00,2081,9678650673,Rajasthan,false,17.34
133187,9548617618,Outgoing,2026-06-26 12:42:00,260,9665103464,UP East,false,2.17
133188,9536196460,Outgoing,2025-09-16 22:56:00,1076,9611995540,Chennai,false,8.97
133189,9254509076,Outgoing,2025-11-05 18:49:00,1525,9482533923,Bihar,false,12.71
133190,9850489326,Incoming,2025-09-07 19:09:00,2134,9832630587,Kolkata,false,17.78
133191,9585469699,Outgoing,2026-08-02 11:11:00,3005,9814744697,Odisha,false,25.04
133192,9621024804,Incoming,2026-03-23 16:01:00,2522,9501391277,Tamil Nadu,false,21.02
133193,9870510043,Incoming,2025-11-01 09:34:00,1725,9429642099,Karnataka,false,14.38
133194,9903072949,Outgoing,2026-04-09 03:41:00,1246,9064354166,Maharashtra,false,10.38
133195,9412167410,Outgoing,2025-11-09 05:09:00,1560,9635295299,Tamil Nadu,false,13.00
133196,9753930809,Incoming,2026-06-23 13:50:00,2864,9720032999,Maharashtra,false,23.87
133197,9077070593,Outgoing,2025-11-20 06:27:00,994,9070299550,MP,false,8.28
133198,9287426641,Outgoing,2026-04-27 00:25:00,169,9022351267,Andhra Pradesh,false,1.41
133199,9918925197,Outgoing,2026-03-20 23:52:00,1540,9601239809,Delhi,false,12.83
133200,9480285619,Outgoing,2026-01-13 16:13:00,2896,9025367205,MP,false,24.13
133201,9911426376,Outgoing,2026-01-20 00:28:00,3561,9523505372,Odisha,false,29.68
133202,9527366290,Incoming,2025-12-22 14:38:00,1903,9778890936,Mumbai,false,15.86
133203,9874232179,Outgoing,2025-12-11 21:45:00,1933,9072334986,Bihar,false,16.11
133204,9472368462,Incoming,2026-04-01 07:58:00,888,9347402101,Bihar,false,7.40
133205,9136802588,Incoming,2025-08-18 23:49:00,2604,9823094172,Assam,false,21.70
133206,9924039619,Incoming,2026-05-31 07:45:00,469,9265679931,Kerala,false,3.91
133207,9890704486,Outgoing,2026-07-21 16:54:00,3177,9137483789,Gujarat,false,26.48
133208,9823363987,Outgoing,2025-11-14 03:54:00,984,9853114272,Odisha,false,8.20
133209,9968039419,Outgoing,2026-03-30 15:25:00,569,9148817241,Kolkata,false,4.74
133210,9747624885,Incoming,2026-01-23 15:13:00,1603,9155928225,Bihar,false,13.36
133211,9539790584,Incoming,2025-11-27 09:41:00,1018,9363955032,Gujarat,false,8.48
133212,9523505372,Outgoing,2025-12-18 00:34:00,2637,9258124177,Delhi,false,21.98
133213,9958894190,Outgoing,2026-06-17 19:05:00,1214,9015933157,Rajasthan,false,10.12
133214,9268684760,Outgoing,2026-06-18 10:10:00,1432,9673126056,Assam,false,11.93
133215,9390636710,Incoming,2025-12-10 16:39:00,2884,9594378200,Chennai,false,24.03
133216,9974476741,Incoming,2025-08-16 10:30:00,13,9001622884,Bihar,false,0.11
133217,9569679306,Outgoing,2026-03-17 19:10:00,475,9977358205,UP West,false,3.96
133218,9526480539,Incoming,2026-05-20 09:29:00,305,9299451409,Mumbai,false,2.54
133219,9963951877,Incoming,2025-11-20 19:30:00,2029,9684777684,Kerala,false,16.91
133220,9482169580,Incoming,2025-12-05 02:38:00,3353,9390636710,Odisha,false,27.94
133221,9706092544,Outgoing,2025-12-01 02:00:00,2152,9411479425,Chennai,false,17.93
133222,9699985030,Incoming,2026-03-19 12:44:00,1136,9907344482,Kerala,false,9.47
133223,9492238773,Incoming,2025-11-29 07:27:00,1081,9399892965,UP West,false,9.01
133224,9812222875,Incoming,2025-11-25 09:29:00,1177,9848469260,Andhra Pradesh,false,9.81
133225,9340595040,Incoming,2026-02-03 21:17:00,9,9282029766,Karnataka,false,0.07
133226,9836283011,Outgoing,2025-11-19 07:52:00,3031,9649096166,Tamil Nadu,false,25.26
133227,9462786865,Incoming,2026-07-16 21:56:00,3308,9798258896,Bihar,false,27.57
133228,9671388649,Incoming,2026-03-19 17:11:00,3325,9823094172,UP West,false,27.71
133229,9398299414,Incoming,2026-05-28 04:17:00,2697,9626688700,West Bengal,false,22.48
133230,9635295299,Incoming,2026-08-06 07:32:00,1904,9438139809,Andhra Pradesh,false,15.87
133231,9815290082,Outgoing,2026-04-21 08:30:00,2981,9445606160,Bihar,false,24.84
133232,9431144647,Outgoing,2025-10-01 10:22:00,1787,9932103004,Mumbai,false,14.89
133233,9458727969,Outgoing,2026-07-05 11:59:00,2215,9452982688,Chennai,true,18.46
133234,9880154142,Outgoing,2026-02-05 23:01:00,2607,9769153700,Kerala,false,21.73
133235,9569679306,Outgoing,2026-06-10 12:06:00,1467,9543569469,UP West,false,12.22
133236,9807652232,Outgoing,2025-11-03 12:47:00,2510,9943606523,Gujarat,false,20.92
133237,9416108450,Outgoing,2026-02-22 10:06:00,218,9588907707,MP,false,1.82
133238,9772453568,Outgoing,2026-01-17 05:07:00,1612,9104425091,Andhra Pradesh,false,13.43
133239,9364190160,Outgoing,2025-11-09 21:50:00,3452,9429368734,Assam,false,28.77
133240,9355570955,Outgoing,2026-02-22 11:38:00,2895,,Mumbai,false,24.12
133241,9931329415,Incoming,2026-06-14 20:22:00,3386,9595025974,UP West,false,28.22
133242,9725946595,Outgoing,2026-03-22 13:05:00,22,9220516113,UP East,false,0.18
133243,9242389306,Incoming,2026-07-17 01:16:00,2763,9268377603,Assam,false,23.02
133244,9369337271,Incoming,2026-01-19 21:12:00,1588,9782390064,UP East,false,13.23
133245,9996944401,Incoming,2025-08-23 12:18:00,2464,9523343007,Assam,false,20.53
133246,9784734680,Outgoing,2026-01-23 20:56:00,1491,9045768958,Assam,false,12.43
133247,9309726863,Outgoing,2026-05-02 22:13:00,1164,9416028817,MP,false,9.70
133248,9242389306,Outgoing,2026-04-18 20:38:00,2110,9141477418,Assam,false,17.58
133249,9527284966,Incoming,2026-07-13 16:38:00,1482,9307517257,Gujarat,false,12.35
133250,9996027488,Incoming,2025-11-05 10:02:00,2991,9838031390,Andhra Pradesh,false,24.93
133251,9983962374,Incoming,2025-08-26 14:26:00,2667,9959833017,Gujarat,false,22.23
133252,9227325705,Outgoing,2026-07-03 10:36:00,3336,9403329225,Bihar,false,27.80
133253,9973773443,Incoming,2025-12-20 22:51:00,2415,9816713290,Kolkata,false,20.12
133254,9431652707,Outgoing,2026-06-03 07:44:00,1390,9597006707,Kolkata,false,11.58
133255,9468913991,Outgoing,2025-09-25 01:42:00,2701,9643945620,Rajasthan,true,22.51
133256,9123125121,Outgoing,2025-09-18 18:32:00,1302,9005140457,Odisha,false,10.85
133257,9987099431,Outgoing,2025-09-16 20:00:00,829,9458727969,Karnataka,true,6.91
133258,9444695995,Incoming,2026-04-05 09:15:00,1657,9676483041,Rajasthan,false,13.81
133259,9212555103,Incoming,2026-01-01 20:07:00,826,9797267197,Delhi,false,6.88
133260,9773593633,Incoming,2026-01-04 03:14:00,1758,9386831030,Rajasthan,false,14.65
133261,9863254577,Outgoing,2025-08-09 09:31:00,3357,9223427366,Haryana,false,27.98
133262,9763827162,Outgoing,2026-07-22 01:58:00,1083,9082845649,Rajasthan,false,9.03
133263,9329927089,Incoming,2026-05-30 16:57:00,977,9699381443,Tamil Nadu,false,8.14
133264,9778890936,Outgoing,2026-06-05 13:28:00,2772,9492238773,Punjab,false,23.10
133265,9740512270,Outgoing,2026-06-09 18:24:00,2918,9805961284,Kerala,false,24.32
133266,9880895118,Incoming,2026-03-18 21:53:00,1071,9441846981,Haryana,false,8.93
133267,9492238773,Outgoing,2026-07-14 21:34:00,261,9026308350,UP West,false,2.17
133268,9877032550,Outgoing,2026-02-11 03:22:00,773,9138535944,UP East,false,6.44
133269,9987353400,Incoming,2026-02-09 22:00:00,1755,9837948417,UP East,false,14.62
133270,9369337271,Outgoing,2026-03-23 06:43:00,2096,9419412817,West Bengal,false,17.47
133271,9555420104,Outgoing,2026-07-09 09:04:00,2687,9104425091,Karnataka,false,22.39
133272,9745363648,Incoming,2025-09-01 03:35:00,3167,9740122199,Mumbai,false,26.39
133273,9435088568,Incoming,2025-12-18 02:07:00,1631,9458302299,Assam,false,13.59
133274,9232719194,Outgoing,2026-07-06 11:23:00,2558,9224872223,Odisha,false,21.32
133275,9044499263,Incoming,2025-10-23 17:57:00,1265,9070789348,Odisha,false,10.54
133276,9727188408,Incoming,2025-11-13 19:58:00,2751,9573295533,Haryana,false,22.93
133277,9220735426,Outgoing,2025-09-25 19:15:00,1102,9463668576,Kolkata,false,9.18
133278,9763827162,Incoming,2025-11-10 02:47:00,3469,9626534835,Andhra Pradesh,false,28.91
133279,9967505537,Incoming,2026-03-27 00:02:00,3562,9882559367,Assam,false,29.68
133280,9560097356,Incoming,2025-10-02 18:42:00,2094,9312630856,Punjab,false,17.45
133281,9861951594,Outgoing,2026-01-27 18:40:00,2776,9030120540,Maharashtra,false,23.13
133282,9585469699,Incoming,2026-03-18 18:15:00,476,9604049518,Odisha,false,3.97
133283,9726423917,Incoming,2026-08-02 14:39:00,2696,9024774974,Maharashtra,false,22.47
133284,9960458510,Outgoing,2026-05-14 11:39:00,289,9064836134,Assam,true,2.41
133285,9199165101,Outgoing,2026-06-09 17:35:00,2573,9356836237,Assam,false,21.44
133286,9624494538,Outgoing,2026-03-26 19:49:00,1293,9978560726,Maharashtra,false,10.78
133287,9845404873,Outgoing,2025-10-31 11:25:00,2493,9522483758,West Bengal,false,20.77
133288,9521895779,Incoming,2025-11-19 12:37:00,1837,9148612750,Karnataka,false,15.31
133289,9519752703,Outgoing,2025-11-18 09:08:00,3514,9457358291,Punjab,false,29.28
133290,9474495323,Outgoing,2025-09-15 03:36:00,1026,9111218305,UP West,false,8.55
133291,9402694174,Incoming,2025-09-14 04:33:00,1316,9321333856,Delhi,false,10.97
133292,9761991359,Outgoing,2026-02-28 02:36:00,2334,9330836010,Gujarat,false,19.45
133293,9815153288,Outgoing,2026-04-11 05:04:00,2541,9226938698,Assam,false,21.18
133294,9131833841,Incoming,2025-08-17 12:49:00,938,9796524099,Maharashtra,false,7.82
133295,9228254626,Outgoing,2025-11-04 13:26:00,1351,,Andhra Pradesh,false,11.26
133296,9166243946,Incoming,2025-08-12 09:35:00,1072,9969780416,UP East,false,8.93
133297,9874395494,Outgoing,2026-02-25 00:14:00,3067,9377309012,UP West,false,25.56
133298,9152707815,Outgoing,2026-02-23 06:13:00,1322,9279578771,Odisha,false,11.02
133299,9187316063,Outgoing,2026-05-20 06:54:00,1758,9047616322,Karnataka,false,14.65
133300,9155922083,Outgoing,2026-01-14 22:08:00,3543,9547850454,Chennai,false,29.52
133301,9160525441,Incoming,2026-07-12 05:02:00,1378,9813220709,Kolkata,false,11.48
133302,9788244076,Outgoing,2026-04-18 09:35:00,2762,9919172025,Odisha,false,23.02
133303,9727819951,Outgoing,2025-09-02 05:08:00,3099,9344013321,Delhi,false,25.82
133304,9702334692,Outgoing,2026-02-07 17:54:00,619,9560097356,Bihar,false,5.16
133305,9763827162,Outgoing,2026-01-31 06:59:00,1728,9451765267,Assam,false,14.40
133306,9843931461,Outgoing,2025-08-26 21:14:00,3499,9164061537,Assam,false,29.16
133307,9318443729,Incoming,2026-06-27 14:25:00,172,9393065630,Tamil Nadu,false,1.43
133308,9243928104,Outgoing,2026-05-22 21:42:00,1253,9649241604,UP West,false,10.44
133309,9065775470,Incoming,2026-07-26 19:19:00,496,9263945281,Kolkata,false,4.13
133310,9268377603,Outgoing,2025-11-11 04:39:00,3455,9368475100,Andhra Pradesh,false,28.79
133311,9034236560,Outgoing,2026-03-15 11:00:00,2243,9261925139,Maharashtra,false,18.69
133312,9508243198,Outgoing,2026-03-10 01:27:00,1100,9969780416,Kolkata,false,9.17
133313,9370992455,Incoming,2025-09-12 08:05:00,1906,9532742948,Kerala,false,15.88
133314,9164061537,Outgoing,2026-06-13 22:09:00,770,9088911836,Rajasthan,false,6.42
133315,9323301841,Incoming,2026-08-07 10:35:00,790,9585469699,Rajasthan,false,6.58
133316,9931329415,Incoming,2025-10-15 02:57:00,2465,9034026055,UP West,false,20.54
133317,9900785731,Incoming,2026-07-06 09:56:00,2307,9843341034,Kolkata,false,19.23
133318,9787754344,Incoming,2025-10-18 01:50:00,2983,9595982848,MP,false,24.86
133319,9119515529,Incoming,2026-02-26 07:06:00,2836,9441625786,Andhra Pradesh,false,23.63
133320,9013933929,Outgoing,2026-07-01 18:52:00,2498,9855642368,Kolkata,false,20.82
133321,9431187970,Outgoing,2026-02-20 06:46:00,1342,9839192936,Karnataka,true,11.18
133322,9034236560,Incoming,2025-10-21 12:19:00,3478,9130438532,Maharashtra,false,28.98
133323,9303771920,Outgoing,2025-12-07 17:04:00,1541,9601204325,Assam,false,12.84
133324,9998955932,Outgoing,2025-11-24 23:31:00,2803,9088065007,Bihar,false,23.36
133325,9363061274,Outgoing,2026-04-01 09:26:00,912,9465063743,Kolkata,false,7.60
133326,9236700278,Outgoing,2026-01-07 15:39:00,1815,9614023148,Mumbai,true,15.12
133327,9155928225,Outgoing,2026-04-24 02:53:00,3599,9570117716,MP,false,29.99
133328,9716307887,Outgoing,2026-03-01 21:34:00,3345,9930876997,Kerala,false,27.88
133329,9087839213,Outgoing,2025-11-15 19:13:00,2412,9977841631,Gujarat,false,20.10
133330,9691364042,Outgoing,2026-06-22 00:48:00,1034,9604049518,Maharashtra,false,8.62
133331,9252070773,Incoming,2026-03-02 15:32:00,2828,9826417842,Haryana,false,23.57
133332,9695482165,Outgoing,2026-07-28 18:01:00,1649,9170336332,West Bengal,false,13.74
133333,9684474610,Incoming,2025-08-30 13:30:00,367,9919835101,Kerala,false,3.06
133334,9796716218,Outgoing,2025-09-01 21:17:00,1034,9222670368,Kolkata,false,8.62
133335,9116309695,Incoming,2026-02-05 12:06:00,2742,9812313324,Assam,false,22.85
133336,9019733557,Incoming,2025-10-26 04:49:00,2080,9602551473,Rajasthan,false,17.33
133337,9390331285,Outgoing,2026-02-19 20:55:00,2570,9422283441,Maharashtra,false,21.42
133338,9141477418,Incoming,2026-02-16 13:23:00,354,9740267113,Andhra Pradesh,false,2.95
133339,9096455686,Outgoing,2026-02-12 10:10:00,2234,9444039831,Delhi,false,18.62
133340,9894317164,Outgoing,2026-01-16 00:57:00,2983,9421861171,UP West,false,24.86
133341,9086734425,Outgoing,2025-11-15 23:27:00,45,9786128893,Odisha,false,0.38
133342,9704440552,Incoming,2026-01-16 12:13:00,1533,9784369393,Maharashtra,false,12.78
133343,9357705612,Incoming,2025-11-03 05:21:00,2621,9032536933,Karnataka,false,21.84
133344,9017047397,Outgoing,2025-11-23 14:30:00,1309,9263945281,Gujarat,false,10.91
133345,9937196625,Outgoing,2025-10-16 20:52:00,2293,9370869533,Punjab,false,19.11
133346,9010252571,Outgoing,2026-02-11 16:37:00,15,9573109165,Delhi,false,0.12
133347,9134104277,Outgoing,2025-12-30 13:19:00,2686,9977358205,Odisha,false,22.38
133348,9029344093,Incoming,2026-01-07 11:38:00,446,9096433764,West Bengal,false,3.72
133349,9943945568,Incoming,2025-08-31 09:40:00,1290,9727188408,Punjab,false,10.75
133350,9855642368,Outgoing,2026-03-27 19:20:00,2549,9904803676,Andhra Pradesh,false,21.24
133351,9836552200,Outgoing,2026-03-15 00:46:00,1642,9672939857,Bihar,false,13.68
133352,9579317328,Incoming,2026-01-08 13:05:00,1644,9446339874,Maharashtra,false,13.70
133353,9661980849,Outgoing,2026-05-20 05:55:00,2927,9768220698,Kolkata,false,24.39
133354,9812450030,Outgoing,2026-08-08 01:28:00,2686,9367558754,Chennai,false,22.38
133355,9074557127,Incoming,2026-05-11 07:00:00,436,9671388649,MP,false,3.63
133356,9585777720,Incoming,2026-07-17 10:24:00,736,9386831030,Andhra Pradesh,false,6.13
133357,9096433764,Incoming,2026-08-06 09:35:00,1685,9737037725,Maharashtra,false,14.04
133358,9137483789,Incoming,2025-08-26 08:10:00,186,9306954920,Bihar,false,1.55
133359,9059113934,Outgoing,2026-08-06 00:26:00,1043,9529825744,Delhi,false,8.69
133360,9686490219,Outgoing,2025-10-13 21:59:00,182,9148653508,Andhra Pradesh,false,1.52
133361,9340647972,Incoming,2026-05-17 13:32:00,3108,9345866103,Assam,false,25.90
133362,9425709568,Incoming,2025-11-15 05:24:00,2149,9470547842,Tamil Nadu,true,17.91
133363,9607160117,Outgoing,2026-05-05 11:37:00,1124,9921469980,Punjab,false,9.37
133364,9895381807,Incoming,2026-03-17 06:06:00,2321,9503335139,Haryana,false,19.34
133365,9455982650,Outgoing,2025-11-11 06:47:00,2497,9233872183,Assam,false,20.81
133366,9336564058,Incoming,2025-09-10 07:38:00,1523,9440774688,Bihar,false,12.69
133367,9873887410,Incoming,2025-10-19 03:39:00,1729,9904803676,Punjab,false,14.41
133368,9462786865,Outgoing,2025-12-14 12:51:00,2818,9797431875,Bihar,false,23.48
133369,9808246308,Incoming,2026-05-15 23:31:00,57,9773593633,Maharashtra,false,0.47
133370,9492238773,Incoming,2025-08-08 15:48:00,2823,9590605164,UP West,false,23.52
133371,9098193204,Outgoing,2025-09-24 08:55:00,661,9867842317,Odisha,false,5.51
133372,9806188014,Outgoing,2026-02-28 15:47:00,2990,9234857417,Rajasthan,false,24.92
133373,9614483616,Incoming,2025-08-21 11:56:00,3268,9784734680,West Bengal,false,27.23
133374,9408224445,Incoming,2026-06-12 09:55:00,2482,9429368734,Odisha,false,20.68
133375,9055719603,Incoming,2025-11-02 10:35:00,3561,9845404873,Karnataka,false,29.68
133376,9396197560,Outgoing,2025-10-02 10:27:00,556,9850489326,Odisha,false,4.63
133377,9780561985,Incoming,2026-05-22 02:41:00,1434,9555420104,Karnataka,false,11.95
